Datum;Aanhef;Voornaam;Achternaam;Leeftijd;E-mailadres;Facebook;Google;Zorgkaart;Independer;"Vergelijk Mondzorg";"Aangepaste doorverwijzing";Kliniekoverzicht;Telefoonboek;"Uitgenodigd op";"Beoordeeld op"
04-10-2016;Dr.;Jim;Jackson;0;Jim_Jackson@gmail.com;1;0;0;0;0;0;0;0;"06-04-2016 09:58";"06-04-2016 09:58"
04-10-2016;;Roger;Burns;21;Roger_Burns@gmail.com;0;0;1;1;1;0;1;0;"06-04-2016 08:58";"06-04-2016 08:58"
04-10-2016;Mr.;John;Clinton;21;John_Clinton@gmail.com;1;1;0;0;1;1;0;1;"06-04-2016 08:20";"06-04-2016 08:20"
04-10-2016;Dr.;Andrew;Doe;87;Andrew_Doe@gmail.com;0;1;0;1;0;1;0;1;"06-04-2016 08:16";"06-04-2016 08:16"
04-10-2016;Mr.;George;Jackson;87;George_Jackson@gmail.com;0;0;0;1;1;1;0;0;"06-04-2016 03:16";"06-04-2016 03:16"
04-10-2016;Dr.;Andrew;Walker;35;Andrew_Walker@gmail.com;0;1;0;1;0;0;0;0;"05-04-2016 19:41";"05-04-2016 19:41"
04-10-2016;Mr.;George;Gordon;60;George_Gordon@gmail.com;0;1;0;0;0;1;0;1;"05-04-2016 18:41";"05-04-2016 18:41"
04-10-2016;Dr.;Roger;Peterson;87;Roger_Peterson@gmail.com;0;0;0;1;0;1;0;0;"05-04-2016 18:41";"05-04-2016 18:41"
04-10-2016;;Tom;Dent;87;Tom_Dent@gmail.com;0;1;1;1;1;0;1;0;"05-04-2016 18:02";"05-04-2016 18:02"
04-10-2016;;William;Eastwood;21;William_Eastwood@gmail.com;0;1;1;1;0;1;0;1;"05-04-2016 18:02";"05-04-2016 18:02"
04-10-2016;;George;Gordon;5;George_Gordon@gmail.com;0;0;1;1;0;0;0;0;"05-04-2016 17:02";"05-04-2016 17:02"
04-10-2016;Dr.;George;Smith;60;George_Smith@gmail.com;1;1;1;0;1;1;1;1;"05-04-2016 16:41";"05-04-2016 16:41"
04-10-2016;;Tom;Dent;87;Tom_Dent@gmail.com;0;1;0;1;0;0;0;1;"05-04-2016 16:41";"05-04-2016 16:41"
04-10-2016;Dr.;William;Gordon;25;William_Gordon@gmail.com;0;0;0;0;0;0;1;0;"05-04-2016 16:41";"05-04-2016 16:41"
04-10-2016;Dr.;Tom;Clinton;0;Tom_Clinton@gmail.com;0;1;0;1;0;1;1;1;"05-04-2016 15:02";"05-04-2016 15:02"
04-10-2016;Dr.;Andrew;Gordon;5;Andrew_Gordon@gmail.com;1;1;0;1;0;0;0;1;"05-04-2016 13:02";"05-04-2016 13:02"
04-10-2016;;Sam;Doe;35;Sam_Doe@gmail.com;1;1;0;1;0;0;0;0;"05-04-2016 12:56";"05-04-2016 12:56"
04-10-2016;Dr.;Jack;Doe;21;Jack_Doe@gmail.com;0;0;0;0;0;0;0;1;"05-04-2016 12:11";"05-04-2016 12:11"
04-10-2016;Mr.;Jack;Dent;87;Jack_Dent@gmail.com;0;1;0;1;0;1;0;0;"05-04-2016 10:56";"05-04-2016 10:56"
04-10-2016;Mr.;Sam;Burns;35;Sam_Burns@gmail.com;0;0;0;0;0;0;0;0;"05-04-2016 10:11";"05-04-2016 10:11"
04-10-2016;Dr.;William;Burns;0;William_Burns@gmail.com;0;0;0;0;0;0;0;0;"05-04-2016 10:11";"05-04-2016 10:11"
04-10-2016;Mr.;John;Gordon;87;John_Gordon@gmail.com;0;0;1;0;0;0;0;0;"05-04-2016 09:41";"05-04-2016 09:41"
04-10-2016;Dr.;George;Clinton;18;George_Clinton@gmail.com;1;1;0;1;1;1;1;0;"05-04-2016 09:10";"05-04-2016 09:10"
04-10-2016;Mr.;Tom;Doe;21;Tom_Doe@gmail.com;0;1;1;1;1;1;1;0;"05-04-2016 09:10";"05-04-2016 09:10"
04-10-2016;Mr.;Sam;Eastwood;5;Sam_Eastwood@gmail.com;1;1;0;0;1;1;0;0;"05-04-2016 08:41";"05-04-2016 08:41"
04-10-2016;;Roger;Dent;0;Roger_Dent@gmail.com;1;1;0;1;0;1;1;0;"05-04-2016 08:41";"05-04-2016 08:41"
04-10-2016;Mr.;Jack;Peterson;60;Jack_Peterson@gmail.com;0;0;0;0;0;0;0;0;"05-04-2016 03:10";"05-04-2016 03:10"
04-10-2016;Dr.;George;Peterson;0;George_Peterson@gmail.com;0;0;0;0;1;0;0;0;"05-04-2016 00:58";"05-04-2016 00:58"
04-10-2016;Dr.;Jack;Jackson;0;Jack_Jackson@gmail.com;1;1;1;1;0;1;0;1;"04-04-2016 22:58";"04-04-2016 22:58"
04-10-2016;Dr.;Jack;Dent;0;Jack_Dent@gmail.com;0;1;0;0;1;1;1;1;"04-04-2016 17:58";"04-04-2016 17:58"
04-10-2016;Dr.;Roger;Smith;25;Roger_Smith@gmail.com;1;0;1;0;1;0;0;0;"04-04-2016 14:58";"04-04-2016 14:58"
04-10-2016;;Jim;Burns;5;Jim_Burns@gmail.com;1;0;1;1;1;1;1;1;"03-04-2016 23:14";"03-04-2016 23:14"
04-10-2016;;Jim;Jackson;60;Jim_Jackson@gmail.com;0;0;0;0;1;0;1;1;"03-04-2016 21:14";"03-04-2016 21:14"
04-10-2016;Dr.;John;Peterson;25;John_Peterson@gmail.com;0;1;0;0;0;1;1;0;"03-04-2016 18:21";"03-04-2016 18:21"
04-10-2016;Dr.;John;Dent;21;John_Dent@gmail.com;0;0;0;0;0;0;0;0;"03-04-2016 16:21";"03-04-2016 16:21"
04-10-2016;Mr.;Tom;Smith;18;Tom_Smith@gmail.com;0;1;1;0;0;0;1;0;"03-04-2016 15:21";"03-04-2016 15:21"
04-10-2016;Mr.;John;Burns;35;John_Burns@gmail.com;0;0;0;0;0;0;0;0;"03-04-2016 15:21";"03-04-2016 15:21"
04-10-2016;;George;Clinton;16;George_Clinton@gmail.com;1;0;0;0;0;0;0;1;"03-04-2016 15:00";"03-04-2016 15:00"
04-10-2016;Dr.;Roger;Peterson;60;Roger_Peterson@gmail.com;0;0;0;0;0;0;1;0;"03-04-2016 12:21";"03-04-2016 12:21"
04-10-2016;Dr.;George;Doe;87;George_Doe@gmail.com;0;0;0;0;0;1;0;0;"03-04-2016 10:54";"03-04-2016 10:54"
04-10-2016;Mr.;Tom;Dent;18;Tom_Dent@gmail.com;1;1;1;0;1;0;1;0;"03-04-2016 10:52";"03-04-2016 10:52"
04-10-2016;Dr.;Tom;Smith;5;Tom_Smith@gmail.com;1;1;0;0;1;1;1;0;"03-04-2016 10:21";"03-04-2016 10:21"
04-10-2016;;Jim;Peterson;87;Jim_Peterson@gmail.com;1;0;1;1;0;1;0;1;"03-04-2016 10:21";"03-04-2016 10:21"
04-10-2016;;Andrew;Clinton;60;Andrew_Clinton@gmail.com;0;1;0;0;0;1;0;0;"03-04-2016 10:21";"03-04-2016 10:21"
04-10-2016;;Andrew;Walker;60;Andrew_Walker@gmail.com;0;0;0;0;0;1;1;0;"03-04-2016 08:54";"03-04-2016 08:54"
04-10-2016;Mr.;Bill;Eastwood;87;Bill_Eastwood@gmail.com;0;0;1;1;1;0;0;0;"03-04-2016 06:52";"03-04-2016 06:52"
04-10-2016;;Jim;Clinton;5;Jim_Clinton@gmail.com;0;1;0;1;0;0;1;0;"03-04-2016 05:54";"03-04-2016 05:54"
04-10-2016;Dr.;Andrew;Peterson;5;Andrew_Peterson@gmail.com;0;0;0;0;0;0;0;0;"03-04-2016 05:38";"03-04-2016 05:38"
04-10-2016;;Jim;Doe;0;Jim_Doe@gmail.com;0;0;0;0;0;0;0;0;"03-04-2016 04:54";"03-04-2016 04:54"
04-10-2016;Mr.;Sam;Walker;18;Sam_Walker@gmail.com;1;1;0;0;1;1;1;0;"03-04-2016 03:54";"03-04-2016 03:54"
04-10-2016;Dr.;Tom;Clinton;18;Tom_Clinton@gmail.com;0;1;0;0;0;1;1;0;"03-04-2016 03:52";"03-04-2016 03:52"
04-10-2016;;Andrew;Doe;25;Andrew_Doe@gmail.com;0;0;0;0;0;0;0;1;"03-04-2016 02:54";"03-04-2016 02:54"
04-10-2016;;George;Doe;16;George_Doe@gmail.com;1;1;0;1;1;1;1;1;"03-04-2016 01:54";"03-04-2016 01:54"
04-10-2016;Mr.;Tom;Doe;35;Tom_Doe@gmail.com;0;0;0;1;0;0;0;0;"03-04-2016 01:52";"03-04-2016 01:52"
04-10-2016;Mr.;Jack;Gordon;25;Jack_Gordon@gmail.com;0;0;0;0;0;0;0;0;"02-04-2016 23:52";"02-04-2016 23:52"
04-10-2016;;Jack;Dent;0;Jack_Dent@gmail.com;1;0;0;0;0;0;1;0;"02-04-2016 23:38";"02-04-2016 23:38"
04-10-2016;Dr.;George;Dent;35;George_Dent@gmail.com;0;1;0;1;0;0;0;0;"02-04-2016 23:38";"02-04-2016 23:38"
04-10-2016;Mr.;Tom;Eastwood;60;Tom_Eastwood@gmail.com;0;1;0;0;1;0;0;1;"02-04-2016 23:38";"02-04-2016 23:38"
04-10-2016;Mr.;John;Doe;35;John_Doe@gmail.com;0;0;0;0;1;0;0;0;"02-04-2016 23:30";"02-04-2016 23:30"
04-10-2016;Mr.;William;Jackson;5;William_Jackson@gmail.com;1;0;1;1;0;1;1;1;"02-04-2016 21:41";"02-04-2016 21:41"
04-10-2016;;Roger;Walker;18;Roger_Walker@gmail.com;1;1;1;1;0;0;0;1;"02-04-2016 21:33";"02-04-2016 21:33"
04-10-2016;Dr.;William;Walker;18;William_Walker@gmail.com;0;1;0;0;1;0;1;0;"02-04-2016 20:51";"02-04-2016 20:51"
04-10-2016;Mr.;George;Eastwood;25;George_Eastwood@gmail.com;0;0;0;0;0;0;0;0;"02-04-2016 20:38";"02-04-2016 20:38"
04-10-2016;Dr.;Andrew;Dent;21;Andrew_Dent@gmail.com;1;0;1;1;0;1;0;0;"02-04-2016 20:30";"02-04-2016 20:30"
04-10-2016;;George;Doe;54;George_Doe@gmail.com;1;1;1;0;0;1;1;0;"02-04-2016 19:38";"02-04-2016 19:38"
04-10-2016;Mr.;William;Peterson;60;William_Peterson@gmail.com;1;0;1;0;1;1;1;1;"02-04-2016 18:51";"02-04-2016 18:51"
04-10-2016;Dr.;Roger;Burns;21;Roger_Burns@gmail.com;0;0;0;1;0;1;0;0;"02-04-2016 18:41";"02-04-2016 18:41"
04-10-2016;Dr.;Roger;Jackson;54;Roger_Jackson@gmail.com;0;1;1;1;0;0;0;0;"02-04-2016 18:03";"02-04-2016 18:03"
04-10-2016;Dr.;Jim;Gordon;16;Jim_Gordon@gmail.com;0;0;1;1;0;1;1;1;"02-04-2016 17:41";"02-04-2016 17:41"
04-10-2016;;Andrew;Smith;25;Andrew_Smith@gmail.com;1;0;0;0;1;0;0;0;"02-04-2016 17:03";"02-04-2016 17:03"
04-10-2016;Mr.;John;Walker;18;John_Walker@gmail.com;0;1;1;0;1;0;1;0;"02-04-2016 15:53";"02-04-2016 15:53"
04-10-2016;Mr.;Andrew;Peterson;60;Andrew_Peterson@gmail.com;0;0;1;0;0;0;1;1;"02-04-2016 15:03";"02-04-2016 15:03"
04-10-2016;;Roger;Peterson;87;Roger_Peterson@gmail.com;1;0;0;1;1;0;1;0;"02-04-2016 14:51";"02-04-2016 14:51"
04-10-2016;Mr.;Andrew;Clinton;35;Andrew_Clinton@gmail.com;0;1;0;0;1;1;1;0;"02-04-2016 14:41";"02-04-2016 14:41"
04-10-2016;Mr.;Roger;Peterson;54;Roger_Peterson@gmail.com;0;0;0;0;0;0;0;0;"02-04-2016 14:03";"02-04-2016 14:03"
04-10-2016;Mr.;Sam;Clinton;87;Sam_Clinton@gmail.com;1;1;1;1;0;1;1;0;"02-04-2016 13:53";"02-04-2016 13:53"
04-10-2016;Dr.;Sam;Gordon;54;Sam_Gordon@gmail.com;1;1;0;0;0;1;1;0;"02-04-2016 13:51";"02-04-2016 13:51"
04-10-2016;Mr.;William;Eastwood;16;William_Eastwood@gmail.com;1;1;1;1;1;1;0;0;"02-04-2016 13:51";"02-04-2016 13:51"
04-10-2016;Mr.;Sam;Doe;87;Sam_Doe@gmail.com;0;0;0;1;0;0;1;0;"02-04-2016 13:43";"02-04-2016 13:43"
04-10-2016;Dr.;Jack;Clinton;16;Jack_Clinton@gmail.com;0;0;0;0;0;0;0;0;"02-04-2016 13:41";"02-04-2016 13:41"
04-10-2016;Mr.;Bill;Walker;54;Bill_Walker@gmail.com;0;0;0;0;0;0;0;0;"02-04-2016 12:51";"02-04-2016 12:51"
04-10-2016;;Tom;Gordon;0;Tom_Gordon@gmail.com;0;0;1;1;0;0;0;0;"02-04-2016 12:41";"02-04-2016 12:41"
04-10-2016;Mr.;George;Doe;21;George_Doe@gmail.com;0;0;1;1;1;1;1;0;"02-04-2016 12:03";"02-04-2016 12:03"
04-10-2016;Dr.;John;Jackson;0;John_Jackson@gmail.com;0;0;0;0;0;0;0;0;"02-04-2016 11:51";"02-04-2016 11:51"
04-10-2016;Dr.;Sam;Smith;21;Sam_Smith@gmail.com;0;0;0;0;0;0;0;1;"02-04-2016 10:53";"02-04-2016 10:53"
04-10-2016;Mr.;Bill;Dent;18;Bill_Dent@gmail.com;1;0;1;0;1;1;0;0;"02-04-2016 10:51";"02-04-2016 10:51"
04-10-2016;Mr.;John;Burns;5;John_Burns@gmail.com;1;0;1;0;0;1;1;1;"01-04-2016 18:57";"01-04-2016 18:57"
04-10-2016;;William;Burns;18;William_Burns@gmail.com;1;0;0;0;1;0;1;1;"01-04-2016 18:57";"01-04-2016 18:57"
04-10-2016;Dr.;Jim;Gordon;18;Jim_Gordon@gmail.com;0;1;1;0;1;1;0;1;"01-04-2016 16:57";"01-04-2016 16:57"
04-10-2016;Dr.;Bill;Peterson;21;Bill_Peterson@gmail.com;0;1;0;0;1;1;1;0;"01-04-2016 12:57";"01-04-2016 12:57"
04-10-2016;Dr.;Sam;Jackson;21;Sam_Jackson@gmail.com;0;0;0;1;0;0;0;0;"01-04-2016 11:57";"01-04-2016 11:57"
04-10-2016;Dr.;Jim;Dent;25;Jim_Dent@gmail.com;1;0;0;0;0;0;0;0;"01-04-2016 09:57";"01-04-2016 09:57"
04-10-2016;Mr.;Bill;Smith;35;Bill_Smith@gmail.com;0;1;0;0;0;1;0;0;"01-04-2016 08:57";"01-04-2016 08:57"
04-10-2016;;Andrew;Doe;5;Andrew_Doe@gmail.com;0;1;1;1;0;1;0;1;"01-04-2016 01:44";"01-04-2016 01:44"
04-10-2016;Mr.;William;Doe;0;William_Doe@gmail.com;0;0;0;0;0;0;0;0;"01-04-2016 01:44";"01-04-2016 01:44"
04-10-2016;Mr.;Jack;Gordon;5;Jack_Gordon@gmail.com;0;1;0;0;0;0;0;0;"31-03-2016 23:44";"31-03-2016 23:44"
04-10-2016;;John;Dent;60;John_Dent@gmail.com;1;1;0;0;0;1;0;1;"31-03-2016 23:44";"31-03-2016 23:44"
04-10-2016;Dr.;Bill;Clinton;21;Bill_Clinton@gmail.com;1;1;0;1;0;1;0;0;"31-03-2016 22:44";"31-03-2016 22:44"
04-10-2016;Dr.;William;Doe;54;William_Doe@gmail.com;0;0;0;0;0;0;0;0;"31-03-2016 21:44";"31-03-2016 21:44"
04-10-2016;;William;Burns;60;William_Burns@gmail.com;1;0;0;0;0;1;1;1;"31-03-2016 21:44";"31-03-2016 21:44"
04-10-2016;Dr.;Tom;Gordon;60;Tom_Gordon@gmail.com;0;0;1;0;0;0;1;0;"31-03-2016 10:46";"31-03-2016 10:46"
04-10-2016;Dr.;John;Burns;60;John_Burns@gmail.com;0;0;0;0;0;0;0;0;"31-03-2016 10:40";"31-03-2016 10:40"
04-10-2016;;George;Dent;54;George_Dent@gmail.com;1;0;0;1;1;1;1;0;"31-03-2016 09:46";"31-03-2016 09:46"
04-10-2016;Dr.;Andrew;Burns;18;Andrew_Burns@gmail.com;0;1;1;0;0;0;1;0;"31-03-2016 09:40";"31-03-2016 09:40"
04-10-2016;Mr.;Roger;Peterson;87;Roger_Peterson@gmail.com;0;1;0;1;0;0;1;0;"31-03-2016 07:45";"31-03-2016 07:45"
04-10-2016;Mr.;John;Gordon;18;John_Gordon@gmail.com;0;0;1;1;0;1;1;1;"31-03-2016 07:45";"31-03-2016 07:45"
04-10-2016;Dr.;Jim;Smith;25;Jim_Smith@gmail.com;0;0;1;1;1;1;0;0;"31-03-2016 07:40";"31-03-2016 07:40"
04-10-2016;;Bill;Burns;21;Bill_Burns@gmail.com;0;0;0;1;0;1;0;1;"31-03-2016 06:40";"31-03-2016 06:40"
04-10-2016;Mr.;Tom;Dent;54;Tom_Dent@gmail.com;0;1;1;0;1;0;1;1;"31-03-2016 06:40";"31-03-2016 06:40"
04-10-2016;;Tom;Jackson;35;Tom_Jackson@gmail.com;1;0;0;1;0;0;0;0;"31-03-2016 05:45";"31-03-2016 05:45"
04-10-2016;;John;Gordon;87;John_Gordon@gmail.com;1;1;1;0;1;0;1;1;"31-03-2016 05:45";"31-03-2016 05:45"
04-10-2016;;William;Clinton;60;William_Clinton@gmail.com;1;1;0;1;0;1;0;0;"31-03-2016 04:46";"31-03-2016 04:46"
04-10-2016;Mr.;Jim;Jackson;0;Jim_Jackson@gmail.com;0;1;1;1;1;0;1;1;"31-03-2016 04:46";"31-03-2016 04:46"
04-10-2016;;Tom;Smith;0;Tom_Smith@gmail.com;0;0;0;0;0;1;0;0;"31-03-2016 04:40";"31-03-2016 04:40"
04-10-2016;Dr.;John;Doe;5;John_Doe@gmail.com;1;0;1;1;0;0;1;0;"31-03-2016 03:58";"31-03-2016 03:58"
04-10-2016;Mr.;Jim;Burns;21;Jim_Burns@gmail.com;1;0;0;0;0;0;0;1;"31-03-2016 03:46";"31-03-2016 03:46"
04-10-2016;Dr.;William;Eastwood;21;William_Eastwood@gmail.com;1;0;0;1;0;0;1;1;"31-03-2016 03:45";"31-03-2016 03:45"
04-10-2016;Dr.;John;Smith;87;John_Smith@gmail.com;1;0;1;0;1;0;1;0;"31-03-2016 02:45";"31-03-2016 02:45"
04-10-2016;Mr.;Bill;Gordon;5;Bill_Gordon@gmail.com;0;1;1;0;0;0;1;0;"31-03-2016 02:45";"31-03-2016 02:45"
04-10-2016;;Tom;Walker;5;Tom_Walker@gmail.com;1;1;0;0;1;1;1;1;"31-03-2016 01:40";"31-03-2016 01:40"
04-10-2016;Dr.;Jim;Gordon;0;Jim_Gordon@gmail.com;0;1;1;1;0;0;0;0;"31-03-2016 00:46";"31-03-2016 00:46"
04-10-2016;Dr.;Andrew;Burns;87;Andrew_Burns@gmail.com;0;1;0;1;0;0;0;0;"30-03-2016 22:45";"30-03-2016 22:45"
04-10-2016;Mr.;Sam;Walker;35;Sam_Walker@gmail.com;0;0;1;0;0;1;0;0;"30-03-2016 20:58";"30-03-2016 20:58"
04-10-2016;Dr.;Jim;Dent;0;Jim_Dent@gmail.com;0;0;1;0;1;1;0;1;"30-03-2016 18:43";"30-03-2016 18:43"
04-10-2016;Dr.;Sam;Eastwood;21;Sam_Eastwood@gmail.com;1;0;1;1;0;0;0;0;"30-03-2016 17:43";"30-03-2016 17:43"
04-10-2016;;Tom;Peterson;21;Tom_Peterson@gmail.com;0;0;0;0;0;1;1;0;"30-03-2016 16:43";"30-03-2016 16:43"
04-10-2016;;Tom;Smith;87;Tom_Smith@gmail.com;0;0;0;0;1;1;0;0;"29-03-2016 20:46";"29-03-2016 20:46"
04-10-2016;Dr.;William;Dent;54;William_Dent@gmail.com;1;1;0;1;0;0;0;0;"29-03-2016 19:47";"29-03-2016 19:47"
04-10-2016;Mr.;William;Clinton;54;William_Clinton@gmail.com;0;0;0;0;0;0;0;0;"29-03-2016 19:46";"29-03-2016 19:46"
04-10-2016;Mr.;Andrew;Walker;54;Andrew_Walker@gmail.com;1;1;0;1;0;0;1;0;"29-03-2016 19:36";"29-03-2016 19:36"
04-10-2016;Mr.;John;Peterson;21;John_Peterson@gmail.com;0;0;0;0;1;0;0;0;"29-03-2016 17:36";"29-03-2016 17:36"
04-10-2016;Dr.;William;Clinton;16;William_Clinton@gmail.com;0;1;0;0;0;0;0;1;"29-03-2016 17:34";"29-03-2016 17:34"
04-10-2016;Dr.;John;Doe;60;John_Doe@gmail.com;0;1;0;1;0;1;0;1;"29-03-2016 15:46";"29-03-2016 15:46"
04-10-2016;Dr.;William;Jackson;18;William_Jackson@gmail.com;1;0;1;1;0;1;0;0;"29-03-2016 14:46";"29-03-2016 14:46"
04-10-2016;Dr.;Andrew;Doe;87;Andrew_Doe@gmail.com;0;1;1;1;1;0;0;0;"29-03-2016 14:36";"29-03-2016 14:36"
04-10-2016;Dr.;Bill;Doe;35;Bill_Doe@gmail.com;0;1;0;1;0;0;0;1;"29-03-2016 13:46";"29-03-2016 13:46"
04-10-2016;Mr.;George;Gordon;5;George_Gordon@gmail.com;1;1;0;1;0;0;1;1;"29-03-2016 12:47";"29-03-2016 12:47"
04-10-2016;Dr.;Roger;Eastwood;0;Roger_Eastwood@gmail.com;1;1;1;1;1;1;0;0;"29-03-2016 12:46";"29-03-2016 12:46"
04-10-2016;Mr.;Jack;Jackson;25;Jack_Jackson@gmail.com;1;1;0;1;0;0;0;1;"29-03-2016 12:36";"29-03-2016 12:36"
04-10-2016;Dr.;Tom;Walker;21;Tom_Walker@gmail.com;0;1;1;0;1;1;0;1;"29-03-2016 11:47";"29-03-2016 11:47"
04-10-2016;;Roger;Walker;16;Roger_Walker@gmail.com;0;1;1;0;0;1;0;0;"29-03-2016 11:46";"29-03-2016 11:46"
04-10-2016;;Sam;Dent;54;Sam_Dent@gmail.com;0;0;0;0;0;0;1;0;"29-03-2016 11:46";"29-03-2016 11:46"
04-10-2016;Dr.;George;Gordon;35;George_Gordon@gmail.com;1;1;0;1;1;0;1;1;"29-03-2016 10:36";"29-03-2016 10:36"
04-10-2016;Mr.;Tom;Dent;35;Tom_Dent@gmail.com;1;1;1;1;1;0;0;0;"29-03-2016 09:36";"29-03-2016 09:36"
04-10-2016;;George;Doe;16;George_Doe@gmail.com;0;0;1;0;0;1;1;1;"29-03-2016 07:24";"29-03-2016 07:24"
04-10-2016;;George;Peterson;18;George_Peterson@gmail.com;0;0;0;1;1;0;0;0;"29-03-2016 07:24";"29-03-2016 07:24"
04-10-2016;Dr.;Bill;Smith;35;Bill_Smith@gmail.com;0;0;0;0;0;0;0;0;"29-03-2016 06:24";"29-03-2016 06:24"
04-10-2016;;Bill;Eastwood;60;Bill_Eastwood@gmail.com;0;0;1;0;0;0;0;0;"29-03-2016 05:24";"29-03-2016 05:24"
04-10-2016;;Tom;Jackson;35;Tom_Jackson@gmail.com;1;1;0;0;1;0;0;1;"29-03-2016 04:24";"29-03-2016 04:24"
04-10-2016;Dr.;Jim;Peterson;87;Jim_Peterson@gmail.com;0;0;0;0;0;1;0;0;"29-03-2016 03:17";"29-03-2016 03:17"
04-10-2016;;Jack;Dent;21;Jack_Dent@gmail.com;1;1;1;0;1;1;1;0;"29-03-2016 02:59";"29-03-2016 02:59"
04-10-2016;Dr.;John;Eastwood;60;John_Eastwood@gmail.com;0;1;1;1;0;0;0;0;"29-03-2016 02:24";"29-03-2016 02:24"
04-10-2016;Mr.;Jim;Clinton;35;Jim_Clinton@gmail.com;0;0;1;0;1;0;1;0;"28-03-2016 23:59";"28-03-2016 23:59"
04-10-2016;Dr.;George;Doe;21;George_Doe@gmail.com;0;0;1;1;0;1;0;1;"28-03-2016 21:59";"28-03-2016 21:59"
04-10-2016;;George;Doe;0;George_Doe@gmail.com;0;0;0;1;1;0;1;0;"28-03-2016 18:59";"28-03-2016 18:59"
04-10-2016;Mr.;John;Clinton;0;John_Clinton@gmail.com;0;0;1;1;0;1;1;0;"28-03-2016 18:59";"28-03-2016 18:59"
04-10-2016;;Roger;Peterson;21;Roger_Peterson@gmail.com;1;1;1;0;0;0;1;0;"28-03-2016 08:07";"28-03-2016 08:07"
04-10-2016;Dr.;Sam;Jackson;87;Sam_Jackson@gmail.com;0;1;1;0;0;0;0;0;"28-03-2016 06:08";"28-03-2016 06:08"
04-10-2016;Dr.;George;Dent;21;George_Dent@gmail.com;0;0;1;1;0;1;0;0;"28-03-2016 04:08";"28-03-2016 04:08"
04-10-2016;;Andrew;Clinton;60;Andrew_Clinton@gmail.com;0;1;1;0;1;0;0;0;"28-03-2016 03:36";"28-03-2016 03:36"
04-10-2016;Dr.;Bill;Peterson;54;Bill_Peterson@gmail.com;0;0;1;0;1;1;1;0;"28-03-2016 02:40";"28-03-2016 02:40"
04-10-2016;Dr.;Sam;Gordon;54;Sam_Gordon@gmail.com;0;1;1;1;1;0;1;1;"28-03-2016 02:02";"28-03-2016 02:02"
04-10-2016;;George;Clinton;0;George_Clinton@gmail.com;0;0;0;1;0;0;0;1;"28-03-2016 01:07";"28-03-2016 01:07"
04-10-2016;Mr.;Andrew;Walker;54;Andrew_Walker@gmail.com;0;1;0;0;1;1;1;1;"28-03-2016 01:02";"28-03-2016 01:02"
04-10-2016;Mr.;John;Peterson;25;John_Peterson@gmail.com;0;0;0;0;0;0;0;0;"28-03-2016 00:02";"28-03-2016 00:02"
04-10-2016;Dr.;Andrew;Walker;16;Andrew_Walker@gmail.com;0;0;0;0;0;0;0;0;"27-03-2016 23:08";"27-03-2016 23:08"
04-10-2016;Dr.;Jim;Dent;16;Jim_Dent@gmail.com;0;0;0;1;0;0;0;0;"27-03-2016 22:08";"27-03-2016 22:08"
04-10-2016;;Andrew;Jackson;54;Andrew_Jackson@gmail.com;1;0;0;1;1;0;0;0;"27-03-2016 22:02";"27-03-2016 22:02"
04-10-2016;;Sam;Smith;25;Sam_Smith@gmail.com;0;0;0;0;0;1;0;0;"27-03-2016 21:40";"27-03-2016 21:40"
04-10-2016;;Roger;Walker;54;Roger_Walker@gmail.com;0;1;0;0;0;1;0;1;"27-03-2016 21:40";"27-03-2016 21:40"
04-10-2016;;Andrew;Burns;54;Andrew_Burns@gmail.com;0;0;0;0;0;0;0;0;"27-03-2016 21:40";"27-03-2016 21:40"
04-10-2016;Dr.;Andrew;Doe;35;Andrew_Doe@gmail.com;0;0;0;1;0;1;1;1;"27-03-2016 21:08";"27-03-2016 21:08"
04-10-2016;;George;Doe;25;George_Doe@gmail.com;1;1;0;1;0;0;0;0;"27-03-2016 20:40";"27-03-2016 20:40"
04-10-2016;;Bill;Dent;25;Bill_Dent@gmail.com;0;1;1;0;0;1;0;0;"27-03-2016 19:08";"27-03-2016 19:08"
04-10-2016;Mr.;Roger;Walker;25;Roger_Walker@gmail.com;0;1;1;1;1;1;0;1;"27-03-2016 19:08";"27-03-2016 19:08"
04-10-2016;;William;Gordon;18;William_Gordon@gmail.com;0;1;1;0;1;0;0;0;"27-03-2016 19:08";"27-03-2016 19:08"
04-10-2016;Mr.;Tom;Peterson;18;Tom_Peterson@gmail.com;0;0;0;0;0;0;0;0;"27-03-2016 18:02";"27-03-2016 18:02"
04-10-2016;;Andrew;Smith;87;Andrew_Smith@gmail.com;1;0;1;0;1;1;1;1;"27-03-2016 18:02";"27-03-2016 18:02"
04-10-2016;Dr.;Jack;Dent;21;Jack_Dent@gmail.com;1;0;0;1;0;0;1;0;"27-03-2016 18:02";"27-03-2016 18:02"
04-10-2016;;Jack;Dent;87;Jack_Dent@gmail.com;1;0;0;0;1;0;0;1;"27-03-2016 18:02";"27-03-2016 18:02"
04-10-2016;;John;Doe;60;John_Doe@gmail.com;0;0;0;1;0;0;0;0;"27-03-2016 01:43";"27-03-2016 01:43"
04-10-2016;Dr.;Bill;Peterson;0;Bill_Peterson@gmail.com;0;0;0;0;0;0;0;0;"26-03-2016 22:43";"26-03-2016 22:43"
04-10-2016;;John;Dent;16;John_Dent@gmail.com;1;1;0;0;0;1;1;0;"26-03-2016 21:43";"26-03-2016 21:43"
